IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
151.145.69.105,2096,2096,true,HKG,Asia Pacific,Hong Kong,127,4.65
150.230.204.117,2087,2087,true,NRT,Asia Pacific,Tokyo,94,4.62
150.230.208.83,2095,2095,false,NRT,Asia Pacific,Tokyo,73,4.61
138.2.128.14,443,443,true,FRA,Europe,Frankfurt,227,4.59
155.248.167.70,8443,8443,true,NRT,Asia Pacific,Tokyo,92,4.59
150.230.204.117,2053,2053,true,NRT,Asia Pacific,Tokyo,141,4.58
150.230.108.135,2082,2082,false,NRT,Asia Pacific,Tokyo,72,4.54
141.147.168.159,80,80,false,NRT,Asia Pacific,Tokyo,74,4.52
192.9.246.112,8443,443,true,SJC,North America,San Jose,244,4.52
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,153,4.49
141.147.78.225,443,443,true,FRA,Europe,Frankfurt,208,4.49
150.230.97.239,8880,8880,false,NRT,Asia Pacific,Tokyo,70,4.49
150.230.216.34,2096,2096,true,NRT,Asia Pacific,Tokyo,90,4.45
141.147.182.70,80,80,false,NRT,Asia Pacific,Tokyo,75,4.45
132.145.123.159,2083,2083,true,NRT,Asia Pacific,Tokyo,74,4.43
132.145.123.112,2083,2083,true,NRT,Asia Pacific,Tokyo,75,4.42
150.230.222.185,2083,2083,true,NRT,Asia Pacific,Tokyo,113,4.40
151.145.66.219,8880,8880,false,NRT,Asia Pacific,Tokyo,72,4.40
141.147.164.54,2082,2082,false,NRT,Asia Pacific,Tokyo,81,4.39
141.147.183.96,2095,2095,false,NRT,Asia Pacific,Tokyo,70,4.39
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,177,4.39
168.138.198.53,8443,8443,true,NRT,Asia Pacific,Tokyo,71,4.39
152.70.98.174,2095,2095,false,NRT,Asia Pacific,Tokyo,71,4.39
141.147.169.195,2053,2053,true,NRT,Asia Pacific,Tokyo,104,4.38
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,212,4.37
150.230.105.228,2086,2086,false,HKG,Asia Pacific,Hong Kong,153,4.36
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,107,4.35
152.70.106.13,8443,8443,true,NRT,Asia Pacific,Tokyo,111,4.32
150.230.97.239,80,80,false,NRT,Asia Pacific,Tokyo,71,4.32
150.230.217.63,2053,2053,true,NRT,Asia Pacific,Tokyo,97,4.32
141.144.198.218,443,443,true,AMS,Europe,Amsterdam,231,4.31
141.147.169.195,8080,8080,false,NRT,Asia Pacific,Tokyo,71,4.30
150.230.196.73,80,80,false,NRT,Asia Pacific,Tokyo,69,4.28
130.61.133.153,443,443,true,FRA,Europe,Frankfurt,176,4.27
141.147.181.242,2087,2087,true,NRT,Asia Pacific,Tokyo,97,4.27
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,130,4.25
150.230.214.218,2082,2082,false,NRT,Asia Pacific,Tokyo,91,4.25
150.230.207.53,2053,2053,true,NRT,Asia Pacific,Tokyo,146,4.23
141.147.164.153,2086,2086,false,NRT,Asia Pacific,Tokyo,83,4.23
150.230.202.132,8443,8443,true,NRT,Asia Pacific,Tokyo,119,4.23
155.248.160.116,8443,8443,true,NRT,Asia Pacific,Tokyo,102,4.22
152.70.99.187,2053,2053,true,NRT,Asia Pacific,Tokyo,102,4.22
141.147.183.96,2086,2086,false,NRT,Asia Pacific,Tokyo,75,4.22
141.147.61.116,2053,443,true,FRA,Europe,Frankfurt,185,4.19
150.230.199.118,2086,2086,false,NRT,Asia Pacific,Tokyo,74,4.18
150.230.201.39,2083,2083,true,NRT,Asia Pacific,Tokyo,95,4.18
132.145.123.14,8443,8443,true,NRT,Asia Pacific,Tokyo,71,4.18
150.230.207.53,2083,2083,true,NRT,Asia Pacific,Tokyo,171,4.17
150.230.221.219,2053,2053,true,NRT,Asia Pacific,Tokyo,130,4.17
158.101.148.221,2095,2095,false,HKG,Asia Pacific,Hong Kong,160,4.17
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,186,4.16
141.147.97.92,443,443,true,FRA,Europe,Frankfurt,183,4.16
141.147.175.230,2082,2082,false,NRT,Asia Pacific,Tokyo,81,4.15
158.101.146.203,2053,2053,true,NRT,Asia Pacific,Tokyo,116,4.15
138.2.114.58,443,443,true,ICN,Asia Pacific,Seoul,68,4.15
132.145.124.198,8443,8443,true,NRT,Asia Pacific,Tokyo,71,4.15
158.101.10.105,443,443,true,LAX,North America,Los Angeles,186,4.15
150.230.107.197,2095,2095,false,NRT,Asia Pacific,Tokyo,70,4.14
132.145.123.143,80,80,false,NRT,Asia Pacific,Tokyo,69,4.12
158.101.131.218,2096,2096,true,NRT,Asia Pacific,Tokyo,113,4.12
150.230.219.168,2082,2082,false,NRT,Asia Pacific,Tokyo,80,4.12
132.145.123.159,2087,2087,true,NRT,Asia Pacific,Tokyo,85,4.12
158.101.205.175,443,443,true,FRA,Europe,Frankfurt,169,4.11
168.138.200.159,2096,2096,true,NRT,Asia Pacific,Tokyo,77,4.10
141.147.168.159,2087,2087,true,NRT,Asia Pacific,Tokyo,100,4.08
141.147.83.35,443,443,true,AMS,Europe,Amsterdam,196,4.08
141.147.165.179,2083,2083,true,NRT,Asia Pacific,Tokyo,94,4.08
138.2.11.179,80,80,false,NRT,Asia Pacific,Tokyo,78,4.07
141.147.160.86,2096,2096,true,NRT,Asia Pacific,Tokyo,139,4.07
158.180.231.216,443,443,true,MRS,Europe,Marseille,248,4.07
158.101.150.74,2096,2096,true,NRT,Asia Pacific,Tokyo,135,4.05
158.101.137.96,2052,2052,false,NRT,Asia Pacific,Tokyo,70,4.04
138.2.80.183,2096,2096,true,CDG,Europe,Paris,349,4.04
158.101.158.238,2096,2096,true,NRT,Asia Pacific,Tokyo,88,4.03
141.147.182.70,8880,8880,false,NRT,Asia Pacific,Tokyo,69,4.01
150.230.214.218,2053,2053,true,NRT,Asia Pacific,Tokyo,201,4.00
150.230.106.21,2052,2052,false,NRT,Asia Pacific,Tokyo,76,3.99
150.230.201.162,80,80,false,NRT,Asia Pacific,Tokyo,71,3.99
158.101.148.221,2053,2053,true,HKG,Asia Pacific,Hong Kong,145,3.99
150.230.107.197,8080,8080,false,NRT,Asia Pacific,Tokyo,83,3.96
141.144.194.229,443,443,true,FRA,Europe,Frankfurt,236,3.96
141.147.169.195,2087,2087,true,NRT,Asia Pacific,Tokyo,193,3.94
89.168.121.108,443,443,true,FRA,Europe,Frankfurt,184,3.94
168.138.198.202,2083,2083,true,NRT,Asia Pacific,Tokyo,72,3.94
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,167,3.93
84.235.164.215,443,443,true,FRA,Europe,Frankfurt,240,3.92
132.145.123.112,8443,8443,true,NRT,Asia Pacific,Tokyo,70,3.92
130.162.235.64,443,443,true,FRA,Europe,Frankfurt,200,3.91
150.230.219.83,2087,2087,true,NRT,Asia Pacific,Tokyo,131,3.91
158.101.154.70,2052,2052,false,NRT,Asia Pacific,Tokyo,73,3.91
150.230.200.210,2096,2096,true,NRT,Asia Pacific,Tokyo,103,3.91
155.248.165.169,8443,8443,true,NRT,Asia Pacific,Tokyo,115,3.88
158.101.146.160,2096,2096,true,NRT,Asia Pacific,Tokyo,98,3.88
141.147.183.96,2096,2096,true,NRT,Asia Pacific,Tokyo,69,3.86
158.101.159.181,8443,8443,true,NRT,Asia Pacific,Tokyo,74,3.86
141.147.164.123,2086,2086,false,NRT,Asia Pacific,Tokyo,70,3.85
132.145.124.198,2087,2087,true,NRT,Asia Pacific,Tokyo,72,3.85
158.101.154.70,8080,8080,false,NRT,Asia Pacific,Tokyo,72,3.84
150.230.105.228,2052,2052,false,HKG,Asia Pacific,Hong Kong,134,3.84
151.145.74.199,2095,2095,false,NRT,Asia Pacific,Tokyo,70,3.84
138.2.6.252,8443,8443,true,NRT,Asia Pacific,Tokyo,126,3.83
132.145.126.21,80,80,false,NRT,Asia Pacific,Tokyo,71,3.83
141.147.167.44,2096,2096,true,NRT,Asia Pacific,Tokyo,101,3.83
138.2.12.32,2083,2083,true,NRT,Asia Pacific,Tokyo,83,3.83
150.230.199.118,8443,8443,true,NRT,Asia Pacific,Tokyo,131,3.82
151.145.64.170,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.82
138.3.218.160,8443,8443,true,NRT,Asia Pacific,Tokyo,84,3.82
150.230.204.117,2082,2082,false,NRT,Asia Pacific,Tokyo,74,3.82
150.230.216.34,8080,8080,false,NRT,Asia Pacific,Tokyo,83,3.81
138.3.223.70,8080,8080,false,NRT,Asia Pacific,Tokyo,70,3.80
132.145.123.14,2087,2087,true,NRT,Asia Pacific,Tokyo,68,3.78
141.147.75.34,443,443,true,FRA,Europe,Frankfurt,198,3.78
84.235.172.175,443,443,true,FRA,Europe,Frankfurt,171,3.78
150.230.99.173,2095,2095,false,NRT,Asia Pacific,Tokyo,68,3.78
150.230.219.168,2053,2053,true,NRT,Asia Pacific,Tokyo,199,3.78
150.230.196.73,2087,2087,true,NRT,Asia Pacific,Tokyo,128,3.77
150.230.197.156,2083,2083,true,NRT,Asia Pacific,Tokyo,104,3.77
138.3.217.39,2053,2053,true,NRT,Asia Pacific,Tokyo,213,3.77
141.147.182.76,2053,2053,true,NRT,Asia Pacific,Tokyo,129,3.76
140.238.195.98,443,443,true,SYD,Oceania,Sydney,93,3.75
141.147.181.242,2096,2096,true,NRT,Asia Pacific,Tokyo,136,3.75
150.230.201.39,8443,8443,true,NRT,Asia Pacific,Tokyo,105,3.74
132.145.125.86,2095,2095,false,NRT,Asia Pacific,Tokyo,74,3.72
150.136.153.40,443,443,true,IAD,North America,Ashburn,246,3.72
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,74,3.71
150.230.208.113,2087,2087,true,NRT,Asia Pacific,Tokyo,107,3.70
141.147.167.44,2087,2087,true,NRT,Asia Pacific,Tokyo,97,3.70
141.148.225.23,443,443,true,CDG,Europe,Paris,208,3.69
150.230.221.219,8880,8880,false,NRT,Asia Pacific,Tokyo,72,3.67
150.230.212.87,8880,8880,false,NRT,Asia Pacific,Tokyo,71,3.63
150.230.219.83,2082,2082,false,NRT,Asia Pacific,Tokyo,78,3.62
150.230.104.197,2082,2082,false,NRT,Asia Pacific,Tokyo,70,3.60
158.101.137.96,2083,2083,true,NRT,Asia Pacific,Tokyo,83,3.60
168.138.202.169,8443,8443,true,NRT,Asia Pacific,Tokyo,75,3.59
192.18.139.229,8443,443,true,SJC,North America,San Jose,224,3.58
158.101.155.246,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.55
164.152.34.166,80,8080,false,GRU,South America,São Paulo,355,3.55
150.230.98.39,2086,2086,false,NRT,Asia Pacific,Tokyo,69,3.55
141.147.181.148,2095,2095,false,NRT,Asia Pacific,Tokyo,71,3.53
146.56.133.140,2083,80,false,NRT,Asia Pacific,Tokyo,93,3.53
132.145.123.112,80,80,false,NRT,Asia Pacific,Tokyo,71,3.53
151.145.68.104,2082,2082,false,NRT,Asia Pacific,Tokyo,94,3.53
150.230.207.53,2087,2087,true,NRT,Asia Pacific,Tokyo,192,3.52
150.230.219.83,2083,2083,true,NRT,Asia Pacific,Tokyo,150,3.51
150.230.201.162,2082,2082,false,NRT,Asia Pacific,Tokyo,69,3.50
151.145.64.170,2082,2082,false,NRT,Asia Pacific,Tokyo,75,3.47
151.145.64.170,2095,2095,false,NRT,Asia Pacific,Tokyo,78,3.46
141.147.190.128,443,443,true,NRT,Asia Pacific,Tokyo,69,3.45
141.147.160.221,2087,2087,true,NRT,Asia Pacific,Tokyo,154,3.45
152.70.102.124,8080,8080,false,HKG,Asia Pacific,Hong Kong,131,3.41
168.138.70.29,443,443,true,YYZ,North America,Toronto,261,3.41
158.101.175.51,8443,443,true,FRA,Europe,Frankfurt,190,3.40
168.138.46.67,443,443,true,KIX,Asia Pacific,Osaka,93,3.40
146.235.234.114,443,443,true,SJC,North America,San Jose,234,3.39
138.3.215.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,156,3.37
152.70.104.69,2087,2087,true,NRT,Asia Pacific,Tokyo,119,3.36
84.235.161.166,443,443,true,FRA,Europe,Frankfurt,184,3.34
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,183,3.34
143.47.179.125,443,443,true,FRA,Europe,Frankfurt,172,3.33
150.230.106.21,2095,2095,false,NRT,Asia Pacific,Tokyo,70,3.29
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,74,3.28
138.3.250.58,443,443,true,FRA,Europe,Frankfurt,276,3.26
141.147.83.54,443,443,true,FRA,Europe,Frankfurt,181,3.24
155.248.162.160,2095,2095,false,NRT,Asia Pacific,Tokyo,69,3.23
150.230.197.156,8080,8080,false,NRT,Asia Pacific,Tokyo,75,3.22
150.230.105.53,80,80,false,NRT,Asia Pacific,Tokyo,69,3.21
150.230.104.197,2095,2095,false,NRT,Asia Pacific,Tokyo,73,3.20
84.8.155.89,443,443,true,FRA,Europe,Frankfurt,164,3.20
151.145.64.170,2086,2086,false,NRT,Asia Pacific,Tokyo,71,3.20
150.230.212.9,2096,2096,true,NRT,Asia Pacific,Tokyo,126,3.20
141.147.167.40,2087,2087,true,NRT,Asia Pacific,Tokyo,105,3.20
130.162.42.46,443,443,true,FRA,Europe,Frankfurt,197,3.19
150.230.217.63,80,80,false,NRT,Asia Pacific,Tokyo,73,3.15
132.145.123.112,2087,2087,true,NRT,Asia Pacific,Tokyo,71,3.14
193.123.64.217,443,443,true,CDG,Europe,Paris,81,3.14
158.101.146.160,8880,8880,false,NRT,Asia Pacific,Tokyo,74,3.12
138.3.223.70,2083,2083,true,NRT,Asia Pacific,Tokyo,101,3.11
151.145.64.170,8880,8880,false,NRT,Asia Pacific,Tokyo,77,3.08
158.101.140.252,8080,8080,false,NRT,Asia Pacific,Tokyo,71,3.05
150.230.212.213,2053,2053,true,NRT,Asia Pacific,Tokyo,87,3.03
141.147.168.159,2053,2053,true,NRT,Asia Pacific,Tokyo,159,3.02
138.2.143.72,443,443,true,CDG,Europe,Paris,255,3.02
141.147.95.50,443,443,true,FRA,Europe,Frankfurt,179,3.01
150.230.101.13,2052,2052,false,NRT,Asia Pacific,Tokyo,77,3.01
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,174,3.00
158.101.150.126,2087,2087,true,NRT,Asia Pacific,Tokyo,103,3.00
151.145.64.170,80,80,false,NRT,Asia Pacific,Tokyo,72,3.00
155.248.166.141,2087,2087,true,NRT,Asia Pacific,Tokyo,87,2.99
138.2.6.252,2082,2082,false,NRT,Asia Pacific,Tokyo,77,2.96
138.3.223.50,2053,2053,true,NRT,Asia Pacific,Tokyo,120,2.96
141.147.160.86,2052,2052,false,NRT,Asia Pacific,Tokyo,79,2.95
151.145.64.170,2083,2083,true,NRT,Asia Pacific,Tokyo,78,2.95
152.70.107.26,8443,8443,true,NRT,Asia Pacific,Tokyo,153,2.94
141.147.181.242,2053,2053,true,NRT,Asia Pacific,Tokyo,93,2.94
150.230.208.113,8880,8880,false,NRT,Asia Pacific,Tokyo,70,2.92
132.145.123.14,2083,2083,true,NRT,Asia Pacific,Tokyo,76,2.92
138.3.208.9,2087,2087,true,NRT,Asia Pacific,Tokyo,139,2.88
158.101.137.96,2053,2053,true,NRT,Asia Pacific,Tokyo,171,2.87
150.230.107.94,2052,2052,false,NRT,Asia Pacific,Tokyo,70,2.87
132.145.123.238,2096,2096,true,NRT,Asia Pacific,Tokyo,71,2.86
150.230.216.117,2052,2052,false,NRT,Asia Pacific,Tokyo,72,2.85
132.145.126.204,2096,2096,true,NRT,Asia Pacific,Tokyo,69,2.83
150.230.221.219,2082,2082,false,NRT,Asia Pacific,Tokyo,70,2.83
138.3.212.162,2082,2082,false,NRT,Asia Pacific,Tokyo,74,2.78
150.230.193.89,2053,2053,true,NRT,Asia Pacific,Tokyo,126,2.78
89.168.82.215,443,443,true,FRA,Europe,Frankfurt,241,2.77
132.145.123.112,2053,2053,true,NRT,Asia Pacific,Tokyo,67,2.75
158.101.146.160,2083,2083,true,NRT,Asia Pacific,Tokyo,121,2.74
141.147.182.70,8443,8443,true,NRT,Asia Pacific,Tokyo,78,2.72
141.147.166.189,8443,8443,true,NRT,Asia Pacific,Tokyo,192,2.72
138.3.222.204,2087,2087,true,NRT,Asia Pacific,Tokyo,91,2.69
141.147.162.204,2095,2095,false,NRT,Asia Pacific,Tokyo,77,2.69
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,160,2.69
150.230.212.9,2083,2083,true,NRT,Asia Pacific,Tokyo,115,2.65
132.145.126.21,2053,2053,true,NRT,Asia Pacific,Tokyo,76,2.65
130.162.221.142,443,443,true,FRA,Europe,Frankfurt,246,2.63
141.147.168.159,8880,8880,false,NRT,Asia Pacific,Tokyo,72,2.63
158.101.215.244,443,443,true,FRA,Europe,Frankfurt,218,2.62
150.230.106.21,2086,2086,false,NRT,Asia Pacific,Tokyo,78,2.61
192.18.149.159,443,443,true,YYZ,North America,Toronto,237,2.61
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,76,2.59
150.230.204.117,80,80,false,NRT,Asia Pacific,Tokyo,80,2.57
150.230.193.89,2083,2083,true,NRT,Asia Pacific,Tokyo,87,2.56
138.3.208.9,2053,2053,true,NRT,Asia Pacific,Tokyo,153,2.56
158.101.150.74,8443,8443,true,NRT,Asia Pacific,Tokyo,92,2.52
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,199,2.52
158.180.12.237,443,443,true,FRA,Europe,Frankfurt,215,2.51
150.230.217.63,2083,2083,true,NRT,Asia Pacific,Tokyo,126,2.51
168.138.200.159,2087,2087,true,NRT,Asia Pacific,Tokyo,70,2.50
141.147.167.40,80,80,false,NRT,Asia Pacific,Tokyo,85,2.49
141.147.178.135,2083,2083,true,HKG,Asia Pacific,Hong Kong,138,2.49
158.101.137.96,8443,8443,true,NRT,Asia Pacific,Tokyo,81,2.47
138.2.31.68,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,2.44
158.101.145.246,2087,2087,true,NRT,Asia Pacific,Tokyo,121,2.37
150.230.205.56,2083,2083,true,NRT,Asia Pacific,Tokyo,179,2.36
140.238.81.87,443,443,true,FRA,Europe,Frankfurt,236,2.35
150.230.109.138,2052,2052,false,NRT,Asia Pacific,Tokyo,77,2.34
168.138.198.53,2053,2053,true,NRT,Asia Pacific,Tokyo,77,2.30
138.2.6.252,2087,2087,true,NRT,Asia Pacific,Tokyo,70,2.26
152.70.102.124,8880,8880,false,HKG,Asia Pacific,Hong Kong,132,2.25
141.147.181.242,8443,8443,true,NRT,Asia Pacific,Tokyo,91,2.24
141.147.175.230,2052,2052,false,NRT,Asia Pacific,Tokyo,74,2.24
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,170,2.23
141.147.174.7,2086,2086,false,NRT,Asia Pacific,Tokyo,82,2.21
150.230.221.114,8080,8080,false,NRT,Asia Pacific,Tokyo,73,2.20
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,77,2.20
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,70,2.19
143.47.245.22,443,443,true,FRA,Europe,Frankfurt,165,2.19
138.3.212.162,2087,2087,true,NRT,Asia Pacific,Tokyo,94,2.19
152.70.106.185,2082,2082,false,NRT,Asia Pacific,Tokyo,71,2.18
158.180.12.167,443,443,true,FRA,Europe,Frankfurt,254,2.18
158.101.140.252,2096,2096,true,NRT,Asia Pacific,Tokyo,150,2.17
150.230.202.232,2053,2053,true,NRT,Asia Pacific,Tokyo,114,2.17
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,78,2.17
150.230.109.252,80,80,false,NRT,Asia Pacific,Tokyo,77,2.17
150.230.101.125,2086,2086,false,NRT,Asia Pacific,Tokyo,72,2.17
168.138.206.109,2096,2096,true,NRT,Asia Pacific,Tokyo,74,2.16
150.230.193.89,80,80,false,NRT,Asia Pacific,Tokyo,79,2.16
150.230.105.179,2082,2082,false,NRT,Asia Pacific,Tokyo,70,2.15
155.248.163.133,2082,2082,false,NRT,Asia Pacific,Tokyo,75,2.13
168.138.200.155,2053,2053,true,NRT,Asia Pacific,Tokyo,70,2.12
150.230.202.132,2053,2053,true,NRT,Asia Pacific,Tokyo,82,2.09
138.2.80.183,8880,8880,false,CDG,Europe,Paris,274,2.07
140.238.50.112,443,0,true,NRT,Asia Pacific,Tokyo,72,2.05
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,114,2.04
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,70,2.04
141.147.166.189,2087,2087,true,NRT,Asia Pacific,Tokyo,91,2.04
141.147.169.131,8080,8080,false,NRT,Asia Pacific,Tokyo,72,2.03
141.147.169.131,2096,2096,true,NRT,Asia Pacific,Tokyo,110,2.02
141.147.69.110,443,443,true,FRA,Europe,Frankfurt,212,2.02
151.145.69.105,2086,2086,false,HKG,Asia Pacific,Hong Kong,158,2.02
151.145.64.170,8443,8443,true,NRT,Asia Pacific,Tokyo,125,2.01
158.101.136.239,2087,2087,true,NRT,Asia Pacific,Tokyo,116,2.00
152.67.148.163,443,443,true,FRA,Europe,Frankfurt,241,2.00
158.101.140.252,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.97
150.230.205.56,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.97
155.248.163.133,2095,2095,false,NRT,Asia Pacific,Tokyo,83,1.96
168.138.202.145,2053,2053,true,NRT,Asia Pacific,Tokyo,78,1.95
158.101.175.51,8443,443,true,FRA,Europe,Frankfurt,171,1.93
150.230.199.118,80,80,false,NRT,Asia Pacific,Tokyo,72,1.92
150.230.214.218,8880,8880,false,NRT,Asia Pacific,Tokyo,69,1.92
150.230.212.9,2087,2087,true,NRT,Asia Pacific,Tokyo,101,1.91
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,70,1.90
150.230.105.53,2095,2095,false,NRT,Asia Pacific,Tokyo,70,1.88
158.101.158.251,2053,2053,true,NRT,Asia Pacific,Tokyo,134,1.87
129.153.61.213,443,443,true,YYZ,North America,Toronto,222,1.87
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,194,1.86
141.147.178.115,2087,2087,true,NRT,Asia Pacific,Tokyo,150,1.85
84.235.164.173,443,443,true,AMS,Europe,Amsterdam,264,1.85
158.101.137.74,2096,2096,true,NRT,Asia Pacific,Tokyo,113,1.85
138.3.215.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,125,1.84
132.145.127.21,2053,2053,true,NRT,Asia Pacific,Tokyo,83,1.84
150.230.208.113,2053,2053,true,NRT,Asia Pacific,Tokyo,142,1.83
141.147.178.115,2095,2095,false,NRT,Asia Pacific,Tokyo,69,1.82
150.230.200.210,2087,2087,true,NRT,Asia Pacific,Tokyo,114,1.81
141.147.81.212,443,443,true,FRA,Europe,Frankfurt,178,1.80
155.248.163.133,2086,2086,false,NRT,Asia Pacific,Tokyo,72,1.80
141.147.170.160,80,80,false,NRT,Asia Pacific,Tokyo,77,1.77
141.144.199.236,443,443,true,FRA,Europe,Frankfurt,236,1.75
141.147.178.135,80,80,false,HKG,Asia Pacific,Hong Kong,133,1.74
141.147.113.198,443,443,true,FRA,Europe,Frankfurt,183,1.73
155.248.160.116,8880,8880,false,NRT,Asia Pacific,Tokyo,69,1.73
158.101.140.252,2096,2096,true,NRT,Asia Pacific,Tokyo,76,1.72
193.123.94.216,2087,443,true,MXP,Europe,Milan,80,1.72
150.230.208.113,2096,2096,true,NRT,Asia Pacific,Tokyo,201,1.72
141.147.175.230,2095,2095,false,NRT,Asia Pacific,Tokyo,86,1.71
150.230.192.173,2086,2086,false,NRT,Asia Pacific,Tokyo,76,1.71
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,176,1.69
132.145.126.21,8443,8443,true,NRT,Asia Pacific,Tokyo,71,1.69
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,71,1.68
150.230.219.83,2053,2053,true,NRT,Asia Pacific,Tokyo,113,1.68
138.2.136.162,443,443,true,FRA,Europe,Frankfurt,167,1.68
141.147.178.135,8080,8080,false,HKG,Asia Pacific,Hong Kong,144,1.67
141.147.183.96,80,80,false,NRT,Asia Pacific,Tokyo,68,1.67
140.238.127.233,443,443,true,FRA,Europe,Frankfurt,248,1.65
138.2.6.252,8880,8880,false,NRT,Asia Pacific,Tokyo,86,1.65
150.230.109.138,2082,2082,false,NRT,Asia Pacific,Tokyo,80,1.65
150.230.197.156,8880,8880,false,NRT,Asia Pacific,Tokyo,85,1.64
192.18.149.159,8080,443,true,YYZ,North America,Toronto,225,1.62
138.2.6.252,2096,2096,true,NRT,Asia Pacific,Tokyo,116,1.59
141.147.168.13,8080,8080,false,NRT,Asia Pacific,Tokyo,96,1.59
138.3.211.101,2086,2086,false,NRT,Asia Pacific,Tokyo,71,1.58
155.248.163.133,8080,8080,false,NRT,Asia Pacific,Tokyo,71,1.57
150.230.105.179,2052,2052,false,NRT,Asia Pacific,Tokyo,69,1.57
168.138.205.38,2087,2087,true,NRT,Asia Pacific,Tokyo,69,1.57
138.2.6.252,2053,2053,true,NRT,Asia Pacific,Tokyo,91,1.56
150.230.105.179,2095,2095,false,NRT,Asia Pacific,Tokyo,74,1.55
150.230.217.63,2096,2096,true,NRT,Asia Pacific,Tokyo,102,1.54
141.147.170.160,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.53
158.101.152.221,8443,8443,true,NRT,Asia Pacific,Tokyo,90,1.53
150.230.193.89,8080,8080,false,NRT,Asia Pacific,Tokyo,71,1.52
141.147.163.68,443,443,true,NRT,Asia Pacific,Tokyo,143,1.51
158.101.137.96,2096,2096,true,NRT,Asia Pacific,Tokyo,75,1.50
138.3.212.144,2082,2082,false,NRT,Asia Pacific,Tokyo,71,1.49
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,132,1.49
158.101.205.100,443,443,true,AMS,Europe,Amsterdam,172,1.48
141.147.170.160,2086,2086,false,NRT,Asia Pacific,Tokyo,80,1.45
150.230.216.34,8880,8880,false,NRT,Asia Pacific,Tokyo,92,1.43
130.162.224.254,443,443,true,FRA,Europe,Frankfurt,165,1.43
158.101.137.74,2087,2087,true,NRT,Asia Pacific,Tokyo,107,1.41
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,78,1.41
138.2.18.11,2086,2086,false,NRT,Asia Pacific,Tokyo,70,1.41
150.230.105.179,2086,2086,false,NRT,Asia Pacific,Tokyo,73,1.40
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,166,1.40
192.9.250.249,443,443,true,SJC,North America,San Jose,287,1.39
158.101.140.252,2053,2053,true,NRT,Asia Pacific,Tokyo,131,1.39
140.238.33.94,2087,2087,true,NRT,Asia Pacific,Tokyo,75,1.39
168.138.198.53,2083,2083,true,NRT,Asia Pacific,Tokyo,71,1.39
138.2.19.122,80,80,false,NRT,Asia Pacific,Tokyo,80,1.37
150.230.196.73,8443,8443,true,NRT,Asia Pacific,Tokyo,98,1.33
150.230.204.21,80,0,false,NRT,Asia Pacific,Tokyo,93,1.33
138.2.6.252,2083,2083,true,NRT,Asia Pacific,Tokyo,113,1.31
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,120,1.30
141.147.174.190,2083,2083,true,NRT,Asia Pacific,Tokyo,118,1.30
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,71,1.30
141.147.167.40,2096,2096,true,NRT,Asia Pacific,Tokyo,149,1.29
143.47.176.201,443,443,true,FRA,Europe,Frankfurt,231,1.28
150.230.201.63,2095,2095,false,NRT,Asia Pacific,Tokyo,72,1.26
150.230.207.53,2095,2095,false,NRT,Asia Pacific,Tokyo,75,1.26
